2026-02-03 21:28:48 | WARN | api | Elevated error rate observed window_s=30 rate=7.1% (env=prod, region=ap-southeast-1, ip=145.59.38.113, request_id=6w80gc2tv433r4yd, trace_id=lh7b6c9sad9qsyk60mnh2lel, ua="curl/8.4.0")
2026-02-06 12:11:14 | WARN | api | High memory usage warning mem=81% (env=staging, region=me-south-1, ip=170.31.160.61, request_id=3tbap5zwtsym9twd, trace_id=4tdxsunfj5a1flazkw2dosz6, ua="curl/8.4.0")
2026-02-06 12:12:06 | WARN | api | Payment provider latency high (1777ms) (env=prod, region=us-east-1, ip=18.209.42.128, request_id=2clyp51m3o0s4i8u, trace_id=pnyovm0d2i0siu9pidf8rux7, ua="curl/8.4.0")
2026-02-06 12:12:49 | WARN | api | High memory usage warning mem=60% (env=staging, region=me-south-1, ip=94.26.179.217, request_id=sdcvua9rmrhfqatw, trace_id=339ta08ya5lpnk765vbkmmlg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 12:13:37 | WARN | api | Rate limit nearing threshold remaining=48 (env=prod, region=us-east-1, ip=246.187.183.108, request_id=wohf02llg07ofaml, trace_id=e4qzxcv5kj05ugdnez04sjug, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 12:17:16 | WARN | api | Disk usage above 80% disk=91% (env=prod, region=ap-southeast-1, ip=108.3.208.106, request_id=cwa375vrxckk6v2q, trace_id=ybr055fqk9yk69lomrxhifdh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 12:17:53 | WARN | api | Temporary network jitter detected rtt_ms=417 (env=prod, region=me-south-1, ip=152.60.210.188, request_id=k6pux48xg36g6fay, trace_id=xzyw1nbaoj8zmf7gqr3cgq3p, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 12:20:21 | WARN | api | Circuit breaker half-open dependency=search-index (env=prod, region=eu-west-1, ip=106.202.140.206, request_id=og2gei6wmxvkeugy, trace_id=z7mtylj0b2zvgq961a8cswiz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 12:20:32 | WARN | api | Temporary network jitter detected rtt_ms=415 (env=prod, region=me-south-1, ip=251.193.116.156, request_id=y7q51eo1y083sg3p, trace_id=zq5ljkzdjfpczbtab14grcsa, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 12:21:01 | WARN | api | Temporary network jitter detected rtt_ms=878 (env=prod, region=us-east-1, ip=149.73.215.204, request_id=7z5v894kj0idmflv, trace_id=9t1bhm421qqh1eduwp6mopjc, ua="PostmanRuntime/7.36.0")
2026-02-06 12:23:34 | WARN | api | Payment provider latency high (2595ms) (env=dev, region=eu-west-1, ip=50.196.112.205, request_id=ia2fhnge1pd227dv, trace_id=et0o6wopcjntuko5qnkrxvya, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 12:24:06 | WARN | api | Slow response detected (1775ms) endpoint=/users/5036 (env=staging, region=me-south-1, ip=223.35.154.118, request_id=aahc8fne46u7fidv, trace_id=xwanef0vncrupt605ag54nrz, ua="PostmanRuntime/7.36.0")
2026-02-06 12:28:50 | WARN | api | Elevated error rate observed window_s=300 rate=1.3% (env=prod, region=me-south-1, ip=125.132.22.68, request_id=q4606ljntdx721bt, trace_id=e7z5xlvyw4ipe5po0avlw3g9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 12:30:20 | WARN | api | Disk usage above 80% disk=86% (env=prod, region=me-south-1, ip=60.137.109.44, request_id=1wajopf7zverb8z0, trace_id=u4g65304kzw2d5c9sia5ud2j, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 12:30:24 | WARN | api | Elevated error rate observed window_s=120 rate=9.3% (env=prod, region=eu-west-1, ip=202.195.7.189, request_id=ugsvb0zs5v09w04n, trace_id=i1uw0pv94mq2nceweal5nz5s, ua="PostmanRuntime/7.36.0")
2026-02-06 12:30:30 | WARN | api | Retrying request to upstream service attempt=3 (env=dev, region=us-east-1, ip=107.111.242.5, request_id=0yuto6qvev8pcnhw, trace_id=qatsmfeahgwcf9ciif3z6pg3, ua="PostmanRuntime/7.36.0")
2026-02-06 12:31:31 | WARN | api | High memory usage warning mem=78% (env=prod, region=eu-west-1, ip=196.205.123.91, request_id=icpo0d49mzc0rkf5, trace_id=ynw32ngpfrttl5mt4ocomxwk, ua="PostmanRuntime/7.36.0")
2026-02-06 12:32:14 | WARN | api | Queue backlog growing size=335 (env=prod, region=us-east-1, ip=118.181.66.228, request_id=vt34a1d0075ozbhp, trace_id=hdtyd1s69wst8x16lwefk011, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 12:33:05 | WARN | api | Circuit breaker half-open dependency=redis (env=prod, region=eu-west-1, ip=187.120.119.54, request_id=ym3ixuv855stekeu, trace_id=qofvz7lgmroytpv6ke8t5hy9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 12:35:11 | WARN | api | Elevated error rate observed window_s=30 rate=7.7% (env=prod, region=us-east-1, ip=179.151.234.154, request_id=ddkfduk567k99nrk, trace_id=xnzu4t9m2zi176dh4bkh8lbp, ua="PostmanRuntime/7.36.0")
2026-02-06 12:40:02 | WARN | api | Queue backlog growing size=2404 (env=prod, region=us-east-1, ip=251.67.42.58, request_id=feay0e3f2uu84fl6, trace_id=fwbfvdh95vxkcfgcnzmiz9tz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 12:41:28 | WARN | api | Payment provider latency high (2148ms) (env=staging, region=me-south-1, ip=91.167.237.47, request_id=7pwuvlsvu7sfkpo6, trace_id=wk8ow50m2ltjydf9lpsexv0z, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 12:42:19 | WARN | api | Rate limit nearing threshold remaining=38 (env=dev, region=ap-southeast-1, ip=55.254.221.28, request_id=p54kl9tcoyffyhls, trace_id=69osu9he39uefcx46wyd7ejs, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 12:43:56 | WARN | api | Retrying request to upstream service attempt=2 (env=staging, region=eu-west-1, ip=25.51.18.199, request_id=cgvvv9lnbjcu590u, trace_id=g0hkth1qpjmkbjlastz3jdi9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 12:49:05 | WARN | api | Disk usage above 80% disk=83% (env=prod, region=me-south-1, ip=244.34.59.5, request_id=keikwqqj8ev2jdb4, trace_id=p26hj8m7iyxghffcrzx5rdmt, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 12:56:49 | WARN | api | Disk usage above 80% disk=91% (env=prod, region=eu-west-1, ip=149.44.118.125, request_id=jc3nefi1n8oy1fiz, trace_id=zyksdw57bqggw43atajqpvwq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 12:56:51 | WARN | api | Payment provider latency high (1313ms) (env=prod, region=ap-southeast-1, ip=107.236.195.100, request_id=g62zwskzy1gtzmo7, trace_id=j0gbqbljjxx60becxb6m22by, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 12:59:33 | WARN | api | Retrying request to upstream service attempt=2 (env=staging, region=ap-southeast-1, ip=214.250.190.53, request_id=8q4mzu2sbozezshc, trace_id=yvcnfpdam4vc5w406bx17pui, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 13:00:05 | WARN | api | Slow response detected (2170ms) endpoint=/search?q=book (env=prod, region=me-south-1, ip=24.203.59.42, request_id=obiulrc0qru7fuma, trace_id=jez082rztbm7aa5ckqx1owfq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 13:00:40 | WARN | api | High memory usage warning mem=68% (env=prod, region=ap-southeast-1, ip=164.229.25.13, request_id=c5xl7u9c33hf6s5f, trace_id=z0t2xd5x8lw4xt2t5cry2yfd, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 13:01:57 | WARN | api | Temporary network jitter detected rtt_ms=314 (env=prod, region=eu-west-1, ip=199.152.26.208, request_id=cbhbfmtic1zeec7g, trace_id=o197sjewakvmj54v8enrlt76, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 13:02:10 | WARN | api | Elevated error rate observed window_s=120 rate=8.5% (env=prod, region=me-south-1, ip=167.176.158.91, request_id=x1rae82b7xfw74ha, trace_id=8q9jd2dziel815llrgig5esa, ua="curl/8.4.0")
2026-02-06 13:03:32 | WARN | api | Circuit breaker half-open dependency=postgres (env=dev, region=ap-southeast-1, ip=184.117.104.127, request_id=as1ufhp5r1bh476k, trace_id=29k5zs60z0vrv2ye7ayy2pg2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 13:04:06 | WARN | api | High memory usage warning mem=99% (env=prod, region=eu-west-1, ip=78.202.150.191, request_id=6vbjwnhvo6bmojo2, trace_id=z9mrhyse8umbqha0jm5mp2pn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 13:04:11 | WARN | api | Payment provider latency high (2772ms) (env=prod, region=eu-west-1, ip=209.172.123.39, request_id=16zd9cqg9yibp25v, trace_id=1qyt1mhixmzyfcl4mzj2t9h8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 13:04:49 | WARN | api | High memory usage warning mem=96% (env=prod, region=us-east-1, ip=251.117.242.136, request_id=46f17cqxnuaaddim, trace_id=vdf608e0x4iurem6wt5qfvcu, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 13:05:40 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=eu-west-1, ip=24.67.135.70, request_id=t79x2go6832clu2f, trace_id=kcsnv234deyn83z7488y6gqu, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 13:05:49 | WARN | api | Disk usage above 80% disk=89% (env=prod, region=us-east-1, ip=37.172.235.90, request_id=uyq0d2o1hmbj8khu, trace_id=c6wcw4eh2ovv29b546ttki47, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 13:10:27 | WARN | api | Payment provider latency high (3152ms) (env=prod, region=us-east-1, ip=242.115.195.19, request_id=x884y2k4z43x5hrr, trace_id=wmbtqbbdmu92ehhv3az0xvie, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 13:11:31 | WARN | api | Queue backlog growing size=230 (env=staging, region=me-south-1, ip=48.211.95.97, request_id=3utic0rb9or3jt9e, trace_id=k65ydoaqn3vwmmw7pkynmpuh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 13:13:23 | WARN | api | Rate limit nearing threshold remaining=2 (env=dev, region=ap-southeast-1, ip=98.98.118.37, request_id=k7scbwhzk6sgqpii, trace_id=qqmsjsn6ckhahcj7k77wx919, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 13:19:38 | WARN | api | Disk usage above 80% disk=91% (env=prod, region=eu-west-1, ip=212.92.91.76, request_id=99e41k4laxc4aq0o, trace_id=eutd0yi49yl5sdy4nbjv3z8t, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 13:19:51 | WARN | api | Queue backlog growing size=1098 (env=prod, region=me-south-1, ip=201.122.137.108, request_id=3ild82vj1kedbz7x, trace_id=4djmrz4c2obq773d8x82rdmo, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 13:21:18 | WARN | api | Temporary network jitter detected rtt_ms=776 (env=staging, region=us-east-1, ip=75.127.17.141, request_id=l0gnqgptdc7z9md0, trace_id=a1tkl9kjp9me0wvkglsh69k5, ua="PostmanRuntime/7.36.0")
2026-02-06 13:21:44 | WARN | api | Elevated error rate observed window_s=300 rate=11.3% (env=dev, region=us-east-1, ip=66.242.128.13, request_id=fcyrscl9dk1mzly4, trace_id=7prvay5u9ym75a3gg6q6fdqa, ua="PostmanRuntime/7.36.0")
2026-02-06 13:30:00 | WARN | api | Queue backlog growing size=6236 (env=prod, region=us-east-1, ip=141.105.191.77, request_id=3kyfkelmi2h0rzbx, trace_id=y2hc5ly4eg8xu561za44l4w8, ua="curl/8.4.0")
2026-02-06 13:30:10 | WARN | api | Disk usage above 80% disk=91% (env=dev, region=ap-southeast-1, ip=2.212.226.198, request_id=8aq341oekhch6nh7, trace_id=m1exzxoa9rsxp5tjl5msn20t, ua="curl/8.4.0")
2026-02-06 13:31:19 | WARN | api | Rate limit nearing threshold remaining=8 (env=dev, region=me-south-1, ip=117.115.214.33, request_id=gr1fya61g49n1p6r, trace_id=ao9wk3yps53g4ytby8ahc64u, ua="PostmanRuntime/7.36.0")
2026-02-06 13:35:45 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=dev, region=eu-west-1, ip=110.193.214.226, request_id=6q6dewyfilt58bnb, trace_id=gclqlznhta5ct2dy1gbfzkzz, ua="curl/8.4.0")
2026-02-06 13:36:24 | WARN | api | Payment provider latency high (2513ms) (env=prod, region=us-east-1, ip=37.204.152.181, request_id=8q6fcg67rju8o27m, trace_id=gxv3tx2hn7c2ggpogxwxvhct, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 13:36:48 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=staging, region=me-south-1, ip=153.202.247.174, request_id=h3gsxafxzinexqk9, trace_id=upxwdv28yi2i1xal6vihznt9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 13:37:29 | WARN | api | Temporary network jitter detected rtt_ms=119 (env=prod, region=us-east-1, ip=219.248.16.126, request_id=sovtosjs3cd7a9e3, trace_id=yqi3jryxhf5eeohjnscvvpgm, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 13:37:35 | WARN | api | Queue backlog growing size=7087 (env=prod, region=me-south-1, ip=24.227.9.254, request_id=xx1j9hw3fjfu7w4s, trace_id=olp1dzvagzzsze52cbzcjcb0, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 13:39:43 | WARN | api | Rate limit nearing threshold remaining=36 (env=staging, region=eu-west-1, ip=77.110.75.91, request_id=65hhsr03andnie34, trace_id=7o1u01ivqgpdv2pc8syfec9m, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 13:40:26 | WARN | api | Elevated error rate observed window_s=300 rate=12.9% (env=staging, region=us-east-1, ip=220.129.126.226, request_id=44rz9d9dj7w5qebf, trace_id=o8pnpa3h97hlacb2wk2qxgx7, ua="curl/8.4.0")
2026-02-06 13:41:46 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=eu-west-1, ip=44.230.44.21, request_id=o46c4rrauf0l3874, trace_id=gh9p688mw9gm8olozc5v1t1b, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 13:42:30 | WARN | api | Rate limit nearing threshold remaining=19 (env=prod, region=us-east-1, ip=41.216.64.49, request_id=8qswe3rpycun0swi, trace_id=cxfjp1iv7dgjwjy52mtnxkc0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 13:46:13 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=us-east-1, ip=87.9.241.31, request_id=z1qvvbjoqoxd6fjw, trace_id=zngjjpsnetemt5ybdvng6gq0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 13:47:11 | WARN | api | Rate limit nearing threshold remaining=28 (env=staging, region=ap-southeast-1, ip=104.21.60.235, request_id=bgftd5dmqmfw714j, trace_id=8lp0go0u8b1ag42yi75w1syv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 13:47:58 | WARN | api | Retrying request to upstream service attempt=4 (env=dev, region=us-east-1, ip=93.113.46.240, request_id=i22m89ob1sk3igh2, trace_id=lt1k1j7v0youn8tphesbhn93, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 13:53:05 | WARN | api | Queue backlog growing size=7418 (env=prod, region=eu-west-1, ip=97.222.98.162, request_id=mlebebfxs6li9bqs, trace_id=sdtwraqn4kz4od24yf1khry0, ua="PostmanRuntime/7.36.0")
2026-02-06 13:54:12 | WARN | api | Temporary network jitter detected rtt_ms=413 (env=prod, region=eu-west-1, ip=190.116.2.21, request_id=9dgulxofjr5bdu4r, trace_id=9th283mrov8aj3xsiojcm5gg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 13:56:42 | WARN | api | Rate limit nearing threshold remaining=5 (env=prod, region=me-south-1, ip=75.45.105.144, request_id=mr1ci6q4n97x3z7q, trace_id=3n27xrik9alttd1f3q8hvctc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 13:57:22 | WARN | api | Elevated error rate observed window_s=120 rate=12.2% (env=staging, region=us-east-1, ip=180.248.74.24, request_id=o6iqbgxxkd5g6b91, trace_id=jcbwaq028lipj1m0zojl4nz6, ua="curl/8.4.0")
2026-02-06 13:57:59 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=21.31.132.232, request_id=o4k6dff210mru8tu, trace_id=kn7x8912b67ft17b4kej1xli, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 14:01:42 | WARN | api | Disk usage above 80% disk=95% (env=staging, region=ap-southeast-1, ip=112.205.217.70, request_id=9wg50r3bo5asckvw, trace_id=1zk31iqyoy6njwbqph2t5q0i, ua="PostmanRuntime/7.36.0")
2026-02-06 14:01:51 | WARN | api | Rate limit nearing threshold remaining=30 (env=dev, region=eu-west-1, ip=12.81.19.12, request_id=ksbg1nb83z6xl80k, trace_id=72nypyksu9vaen2oblnbo2mu, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 14:02:19 | WARN | api | Payment provider latency high (1442ms) (env=staging, region=ap-southeast-1, ip=150.29.92.82, request_id=c5xzcgpv42br7xxi, trace_id=wrssxyn93l15f8d2xvsqhtf0, ua="PostmanRuntime/7.36.0")
2026-02-06 14:03:28 | WARN | api | Slow response detected (2419ms) endpoint=/users/2966 (env=prod, region=us-east-1, ip=96.252.54.157, request_id=qsozetbjcx4h3saw, trace_id=5hlwuhq5i6y00idvalg22b2s, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 14:05:22 | WARN | api | High memory usage warning mem=89% (env=staging, region=ap-southeast-1, ip=131.134.254.186, request_id=fouqx5nmr8g0p2wu, trace_id=k7ljvmsrpk3ng7392ndenlen, ua="curl/8.4.0")
2026-02-06 14:05:27 | WARN | api | High memory usage warning mem=63% (env=prod, region=eu-west-1, ip=160.22.201.70, request_id=52elie5tjp5pxqjb, trace_id=g8zm55raez3nm5ucqc9etxlb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 14:05:49 | WARN | api | Elevated error rate observed window_s=30 rate=12.7% (env=prod, region=me-south-1, ip=123.31.110.130, request_id=nybfhgk5wdgbmhbo, trace_id=be997l037r7ioifg0iyoipiw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 14:08:54 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=ap-southeast-1, ip=103.157.241.98, request_id=dzfjefiayuthla2i, trace_id=ja6whio5zp29jgomjlinzl14, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 14:10:33 | WARN | api | Disk usage above 80% disk=97% (env=staging, region=us-east-1, ip=176.180.113.49, request_id=6bmsmtesu50ldho4, trace_id=albwpn16f1ry9iuy9hvkegoy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 14:11:43 | WARN | api | Circuit breaker half-open dependency=s3 (env=prod, region=us-east-1, ip=4.185.252.59, request_id=0tn9v93d7dd2igry, trace_id=ihhxh143bqjx3t42i7s10j2k, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 14:12:41 | WARN | api | Rate limit nearing threshold remaining=42 (env=prod, region=ap-southeast-1, ip=212.117.117.253, request_id=ze2mxfpisfwn8ous, trace_id=tsfo9fc5ossmnqan6q6uxtt0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 14:13:14 | WARN | api | Rate limit nearing threshold remaining=17 (env=prod, region=ap-southeast-1, ip=234.162.44.216, request_id=dno657djzf2lo4hv, trace_id=4ut05tiixpfua2wxs1mh9n90, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 14:13:43 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=us-east-1, ip=81.150.37.89, request_id=anzy11ie4ynr60fs, trace_id=gzckul77u724auyhd19hy84j, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 14:14:28 | WARN | api | High memory usage warning mem=94% (env=prod, region=eu-west-1, ip=228.26.156.11, request_id=7df9jyc0u6jxs5e7, trace_id=9a0ghjyri9ju3o4k3e2nxn0e, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 14:15:03 | WARN | api | Slow response detected (2275ms) endpoint=/health (env=dev, region=us-east-1, ip=154.14.108.50, request_id=v78swzd08nhra2ks, trace_id=qum2f2brs4xo167v2735tohq, ua="curl/8.4.0")
2026-02-06 14:15:17 | WARN | api | Rate limit nearing threshold remaining=13 (env=prod, region=ap-southeast-1, ip=9.111.82.227, request_id=n48m8zgaftfsp0rr, trace_id=wu92bsiaq22k46aw216bv6gu, ua="PostmanRuntime/7.36.0")
2026-02-06 14:15:24 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=eu-west-1, ip=106.108.139.203, request_id=s8dtbi3rv3e9esub, trace_id=fxhm4bmycbp67dvnuaqz8v8b, ua="curl/8.4.0")
2026-02-06 14:18:28 | WARN | api | Queue backlog growing size=6510 (env=prod, region=us-east-1, ip=172.8.148.9, request_id=45qcp1wxynb2yrsp, trace_id=sclbypy1b99kks9arwnb1i7a, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 14:19:32 | WARN | api | Temporary network jitter detected rtt_ms=550 (env=prod, region=me-south-1, ip=124.249.248.183, request_id=wnih0ndohg2zsxjc, trace_id=njderms11c56zq5u536saq0c, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 14:25:06 | WARN | api | Rate limit nearing threshold remaining=8 (env=prod, region=me-south-1, ip=112.24.96.115, request_id=cq6vy71olklqiduf, trace_id=dcoszv4o7vu4z1hj6x7i4qpa, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 14:27:12 | WARN | api | Queue backlog growing size=4124 (env=dev, region=ap-southeast-1, ip=27.187.168.128, request_id=r224k9igzhosagnt, trace_id=7wrgh9vhkfp1gks6xl2qoy0g, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 14:28:13 | WARN | api | Temporary network jitter detected rtt_ms=65 (env=prod, region=eu-west-1, ip=221.172.185.56, request_id=ico6dpiu2w6kkoo3, trace_id=d94nys2army3j54e5tyijdxn, ua="PostmanRuntime/7.36.0")
2026-02-06 14:29:44 | WARN | api | Circuit breaker half-open dependency=s3 (env=prod, region=eu-west-1, ip=233.193.157.68, request_id=0vee8y01onupxfm4, trace_id=mns3o7via7610mrafzl0dzj1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 14:34:50 | WARN | api | Rate limit nearing threshold remaining=12 (env=prod, region=eu-west-1, ip=56.7.102.8, request_id=vtq86if1zf5kqb31, trace_id=2jurhvx7orphm6hooz3g2fs4, ua="PostmanRuntime/7.36.0")
2026-02-06 14:37:38 | WARN | api | Disk usage above 80% disk=99% (env=staging, region=us-east-1, ip=79.32.185.8, request_id=7x9bkbaqc5vl347g, trace_id=of38bfwiiiztse4tyoolk1so, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 14:40:52 | WARN | api | Rate limit nearing threshold remaining=35 (env=dev, region=ap-southeast-1, ip=233.74.88.71, request_id=5bswzouskwzom31i, trace_id=ycakj4e84xa86fq34uczqn0e, ua="curl/8.4.0")
2026-02-06 14:41:17 | WARN | api | Disk usage above 80% disk=84% (env=prod, region=us-east-1, ip=71.8.205.230, request_id=gido1t3yz0zojq1i, trace_id=7r9yzm8e5n681onikr5grzh2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 14:46:55 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=us-east-1, ip=95.75.116.108, request_id=m6ix6ermpqyqrt43, trace_id=ahsvgcqp520dt9uuxrcwhayh, ua="PostmanRuntime/7.36.0")
2026-02-06 14:52:32 | WARN | api | Disk usage above 80% disk=88% (env=prod, region=eu-west-1, ip=122.95.65.249, request_id=tn68glv2e3n5vh3b, trace_id=qwa2r91zxa26oxng27kyolkd, ua="curl/8.4.0")
2026-02-06 14:52:46 | WARN | api | Queue backlog growing size=7458 (env=staging, region=me-south-1, ip=184.227.158.134, request_id=q0333rmb6xyt671h, trace_id=2wlz2l56kagxy7dttkfsvxq3, ua="PostmanRuntime/7.36.0")
2026-02-06 14:54:30 | WARN | api | High memory usage warning mem=94% (env=prod, region=ap-southeast-1, ip=168.151.156.87, request_id=oi7p6gx8agnsz4nc, trace_id=ers1kmtdx7wm1evgu0k08430, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 14:58:12 | WARN | api | Payment provider latency high (2477ms) (env=prod, region=eu-west-1, ip=70.202.235.185, request_id=2jmvcyjw0ehktr18, trace_id=hry7gnwwjo71v41oeyho1ruw, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 14:58:30 | WARN | api | High memory usage warning mem=77% (env=staging, region=me-south-1, ip=24.185.48.90, request_id=m07zh0rr25p9i46t, trace_id=q0mjfws3ne9soa14u1v6m2a3, ua="curl/8.4.0")
2026-02-06 15:00:14 | WARN | api | Elevated error rate observed window_s=300 rate=8.3% (env=prod, region=eu-west-1, ip=58.85.180.118, request_id=oxz4ecugf7gasawq, trace_id=vjwj8v5jiv74s7txjhs008s4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:00:45 | WARN | api | Circuit breaker half-open dependency=payments-api (env=staging, region=me-south-1, ip=233.135.216.105, request_id=360wgcb62q1qb562, trace_id=2ooizfc5ry0bu28fnufih4r9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:03:13 | WARN | api | Slow response detected (3081ms) endpoint=/inventory/SKU35955 (env=prod, region=eu-west-1, ip=71.18.82.107, request_id=acfeal4489h1xzt1, trace_id=nf8z67xsyp5xrknf3edz8txu, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 15:03:17 | WARN | api | Temporary network jitter detected rtt_ms=162 (env=staging, region=eu-west-1, ip=4.191.87.253, request_id=va29d42c7ohsvuuu, trace_id=ieldqy0fjwcf6scb6oqabadl, ua="PostmanRuntime/7.36.0")
